cluster_main_word,coref_word,cosine_simil,cluster_words_pos,joke,id_joke,semantic_shift_word,automatic_semantic_shift_joke,primechanye
bob,he,tensor(0.3061),"[[3, 3], [27, 27], [33, 33], [47, 47], [64, 64], [78, 78], [83, 83]]",[CLS] bob is sitting in a bar next to a guy named clark . clark gets his usual and drains it he then turns to bob and says : i bet you i can jump of the roof and lo at to the ground . bob says okay go for it . so clark jumps and floats to the ground . so bob orders what clark just had and tries to jump and float . so he jumps and sp lat he hits the ground and dies . clark walks back in the bar and the bark ee p says you know superman you are really mean when your drunk ! [SEP],4,no,no,
bob,he,tensor(0.3497),"[[3, 3], [27, 27], [33, 33], [47, 47], [64, 64], [78, 78], [83, 83]]",[CLS] bob is sitting in a bar next to a guy named clark . clark gets his usual and drains it he then turns to bob and says : i bet you i can jump of the roof and lo at to the ground . bob says okay go for it . so clark jumps and floats to the ground . so bob orders what clark just had and tries to jump and float . so he jumps and sp lat he hits the ground and dies . clark walks back in the bar and the bark ee p says you know superman you are really mean when your drunk ! [SEP],4,no,no,
the ground,the ground,tensor(0.6546),"[[44, 45], [60, 61], [85, 86]]",[CLS] bob is sitting in a bar next to a guy named clark . clark gets his usual and drains it he then turns to bob and says : i bet you i can jump of the roof and lo at to the ground . bob says okay go for it . so clark jumps and floats to the ground . so bob orders what clark just had and tries to jump and float . so he jumps and sp lat he hits the ground and dies . clark walks back in the bar and the bark ee p says you know superman you are really mean when your drunk ! [SEP],4,no,no,
the ground,the ground,tensor(0.4176),"[[44, 45], [60, 61], [85, 86]]",[CLS] bob is sitting in a bar next to a guy named clark . clark gets his usual and drains it he then turns to bob and says : i bet you i can jump of the roof and lo at to the ground . bob says okay go for it . so clark jumps and floats to the ground . so bob orders what clark just had and tries to jump and float . so he jumps and sp lat he hits the ground and dies . clark walks back in the bar and the bark ee p says you know superman you are really mean when your drunk ! [SEP],4,no,no,
a bar,the bar,tensor(0.5757),"[[7, 8], [94, 95]]",[CLS] bob is sitting in a bar next to a guy named clark . clark gets his usual and drains it he then turns to bob and says : i bet you i can jump of the roof and lo at to the ground . bob says okay go for it . so clark jumps and floats to the ground . so bob orders what clark just had and tries to jump and float . so he jumps and sp lat he hits the ground and dies . clark walks back in the bar and the bark ee p says you know superman you are really mean when your drunk ! [SEP],4,no,no,
superman,you,tensor(0.6878),"[[104, 104], [105, 105], [110, 110]]",[CLS] bob is sitting in a bar next to a guy named clark . clark gets his usual and drains it he then turns to bob and says : i bet you i can jump of the roof and lo at to the ground . bob says okay go for it . so clark jumps and floats to the ground . so bob orders what clark just had and tries to jump and float . so he jumps and sp lat he hits the ground and dies . clark walks back in the bar and the bark ee p says you know superman you are really mean when your drunk ! [SEP],4,yes,no,
superman,your,tensor(0.3775),"[[104, 104], [105, 105], [110, 110]]",[CLS] bob is sitting in a bar next to a guy named clark . clark gets his usual and drains it he then turns to bob and says : i bet you i can jump of the roof and lo at to the ground . bob says okay go for it . so clark jumps and floats to the ground . so bob orders what clark just had and tries to jump and float . so he jumps and sp lat he hits the ground and dies . clark walks back in the bar and the bark ee p says you know superman you are really mean when your drunk ! [SEP],4,no,no,
a woman with one leg shorter than the other,her,tensor(0.5056),"[[7, 15], [26, 26], [28, 28]]",[CLS] what do you call a woman with one leg shorter than the other ? answer : ile ne . what do you call her if she japanese ? answer : irene . [SEP],6,no,no,"хотя слова были выделены правильно, алленлп не установила связь между woman и irene. Из-за этого выход на семантический сдвиг сделать не получится."
a woman with one leg shorter than the other,she,tensor(0.5156),"[[7, 15], [26, 26], [28, 28]]",[CLS] what do you call a woman with one leg shorter than the other ? answer : ile ne . what do you call her if she japanese ? answer : irene . [SEP],6,no,no,
"craig david , shaggy and britney spears",they,tensor(0.4506),"[[3, 9], [16, 16]]","[CLS] craig david , shaggy and britney spears were stuck in an elevator when they smelled something like rotten eggs , craig david said i am walking away , shaggy said it wasn ' t me and britney spears said o ops i did it again . [SEP]",7,no,no,
craig david,craig david,tensor(0.4281),"[[3, 4], [23, 24], [26, 26]]","[CLS] craig david , shaggy and britney spears were stuck in an elevator when they smelled something like rotten eggs , craig david said i am walking away , shaggy said it wasn ' t me and britney spears said o ops i did it again . [SEP]",7,no,no,
craig david,i,tensor(0.2959),"[[3, 4], [23, 24], [26, 26]]","[CLS] craig david , shaggy and britney spears were stuck in an elevator when they smelled something like rotten eggs , craig david said i am walking away , shaggy said it wasn ' t me and britney spears said o ops i did it again . [SEP]",7,no,no,
shaggy,shaggy,tensor(0.1403),"[[6, 6], [31, 31], [37, 37]]","[CLS] craig david , shaggy and britney spears were stuck in an elevator when they smelled something like rotten eggs , craig david said i am walking away , shaggy said it wasn ' t me and britney spears said o ops i did it again . [SEP]",7,no,no,
shaggy,me,tensor(0.8820),"[[6, 6], [31, 31], [37, 37]]","[CLS] craig david , shaggy and britney spears were stuck in an elevator when they smelled something like rotten eggs , craig david said i am walking away , shaggy said it wasn ' t me and britney spears said o ops i did it again . [SEP]",7,no,no,
britney spears,britney spears,tensor(0.4171),"[[8, 9], [39, 40], [44, 44]]","[CLS] craig david , shaggy and britney spears were stuck in an elevator when they smelled something like rotten eggs , craig david said i am walking away , shaggy said it wasn ' t me and britney spears said o ops i did it again . [SEP]",7,no,no,
britney spears,i,tensor(0.4006),"[[8, 9], [39, 40], [44, 44]]","[CLS] craig david , shaggy and britney spears were stuck in an elevator when they smelled something like rotten eggs , craig david said i am walking away , shaggy said it wasn ' t me and britney spears said o ops i did it again . [SEP]",7,yes,yes,"Связь с семантическим сдвигом косвенная (правильно была выделена часть выражения), сдвиг в выражении oops I did it again, но сопоставлять надо части текста"
sherlock holmes and dr watson,they,tensor(0.6049),"[[3, 7], [12, 12], [14, 14], [132, 132]]","[CLS] sherlock holmes and dr watson were going camping . they pitched their tent under the stars and went to sleep . sometime in the middle of the night holmes woke watson up . watson , look up at the stars , and tell me what you see . watson said , i see millions and millions of stars . holmes : and from that you de du ce ? watson : well , if there are millions of stars , and in even a few of those have planets , its quite likely there are some planets like earth out there . and if there are a few planets like earth out there , there might also be life . holmes : watson , you idiot , somebody stole our tent . [SEP]",8,no,yes,
sherlock holmes and dr watson,their,tensor(0.4669),"[[3, 7], [12, 12], [14, 14], [132, 132]]","[CLS] sherlock holmes and dr watson were going camping . they pitched their tent under the stars and went to sleep . sometime in the middle of the night holmes woke watson up . watson , look up at the stars , and tell me what you see . watson said , i see millions and millions of stars . holmes : and from that you de du ce ? watson : well , if there are millions of stars , and in even a few of those have planets , its quite likely there are some planets like earth out there . and if there are a few planets like earth out there , there might also be life . holmes : watson , you idiot , somebody stole our tent . [SEP]",8,no,yes,
